0.021429 0.014286 0.005357,1.671429 1.114286 0.417857,3.321429 2.214286 0.830357,4.971429 3.314286 1.242857,6.621429 4.414286 1.655357,8.271429 5.514286 2.067857,9.921429 6.614286 2.480357,11.571429 7.714286 2.892857,13.221429 8.814286 3.305357,14.871429 9.914286 3.717857,
0.021429 0.014286 0.007143,1.628571 1.085714 0.542857,3.235714 2.157143 1.078571,4.842857 3.228571 1.614286,6.450000 4.300000 2.150000,8.057143 5.371429 2.685714,9.664286 6.442857 3.221429,11.271429 7.514286 3.757143,12.878571 8.585714 4.292857,14.485714 9.657143 4.828571,
0.021429 0.014286 0.008929,1.607143 1.071429 0.669643,3.192857 2.128571 1.330357,4.778571 3.185714 1.991071,6.364286 4.242857 2.651786,7.950000 5.300000 3.312500,9.535714 6.357143 3.973214,11.121429 7.414286 4.633929,12.707143 8.471429 5.294643,14.292857 9.528571 5.955357,
0.021429 0.014286 0.010714,1.564286 1.042857 0.782143,3.107143 2.071429 1.553571,4.650000 3.100000 2.325000,6.192857 4.128571 3.096429,7.735714 5.157143 3.867857,9.278571 6.185714 4.639286,10.821429 7.214286 5.410714,12.364286 8.242857 6.182143,13.907143 9.271429 6.953571,
0.021429 0.014286 0.012500,1.521429 1.014286 0.887500,3.021429 2.014286 1.762500,4.521429 3.014286 2.637500,6.021429 4.014286 3.512500,7.521429 5.014286 4.387500,9.021429 6.014286 5.262500,10.521429 7.014286 6.137500,12.021429 8.014286 7.012500,13.521429 9.014286 7.887500,
0.021429 0.014286 0.014286,1.478571 0.985714 0.985714,2.935714 1.957143 1.957143,4.392857 2.928571 2.928571,5.850000 3.900000 3.900000,7.307143 4.871429 4.871429,8.764286 5.842857 5.842857,10.221429 6.814286 6.814286,11.678571 7.785714 7.785714,13.135714 8.757143 8.757143,14.592857 9.728571 9.728571,
0.023214 -0.016071 -0.016071,1.462500 -1.012500 -1.012500,2.901786 -2.008929 -2.008929,4.341071 -3.005357 -3.005357,5.780357 -4.001786 -4.001786,7.219643 -4.998214 -4.998214,8.658929 -5.994643 -5.994643,10.098214 -6.991071 -6.991071,11.537500 -7.987500 -7.987500,12.976786 -8.983929 -8.983929,14.416071 -9.980357 -9.980357,
0.023214 -0.016071 -0.014286,1.508929 -1.044643 -0.928571,2.994643 -2.073214 -1.842857,4.480357 -3.101786 -2.757143,5.966071 -4.130357 -3.671429,7.451786 -5.158929 -4.585714,8.937500 -6.187500 -5.500000,10.423214 -7.216071 -6.414286,11.908929 -8.244643 -7.328571,13.394643 -9.273214 -8.242857,14.880357 -10.301786 -9.157143,
0.023214 -0.016071 -0.012500,1.532143 -1.060714 -0.825000,3.041071 -2.105357 -1.637500,4.550000 -3.150000 -2.450000,6.058929 -4.194643 -3.262500,7.567857 -5.239286 -4.075000,9.076786 -6.283929 -4.887500,10.585714 -7.328571 -5.700000,12.094643 -8.373214 -6.512500,13.603571 -9.417857 -7.325000,
0.023214 -0.016071 -0.010714,1.578571 -1.092857 -0.728571,3.133929 -2.169643 -1.446429,4.689286 -3.246429 -2.164286,6.244643 -4.323214 -2.882143,7.800000 -5.400000 -3.600000,9.355357 -6.476786 -4.317857,10.910714 -7.553571 -5.035714,12.466071 -8.630357 -5.753571,14.021429 -9.707143 -6.471429,
0.023214 -0.016071 -0.008929,1.601786 -1.108929 -0.616071,3.180357 -2.201786 -1.223214,4.758929 -3.294643 -1.830357,6.337500 -4.387500 -2.437500,7.916071 -5.480357 -3.044643,9.494643 -6.573214 -3.651786,11.073214 -7.666071 -4.258929,12.651786 -8.758929 -4.866071,14.230357 -9.851786 -5.473214,
0.023214 -0.016071 -0.007143,1.625000 -1.125000 -0.500000,3.226786 -2.233929 -0.992857,4.828571 -3.342857 -1.485714,6.430357 -4.451786 -1.978571,8.032143 -5.560714 -2.471429,9.633929 -6.669643 -2.964286,11.235714 -7.778571 -3.457143,12.837500 -8.887500 -3.950000,14.439286 -9.996429 -4.442857,
0.023214 -0.016071 -0.005357,1.648214 -1.141071 -0.380357,3.273214 -2.266071 -0.755357,4.898214 -3.391071 -1.130357,6.523214 -4.516071 -1.505357,8.148214 -5.641071 -1.880357,9.773214 -6.766071 -2.255357,11.398214 -7.891071 -2.630357,13.023214 -9.016071 -3.005357,14.648214 -10.141071 -3.380357,
0.023214 -0.016071 -0.003571,1.671429 -1.157143 -0.257143,3.319643 -2.298214 -0.510714,4.967857 -3.439286 -0.764286,6.616071 -4.580357 -1.017857,8.264286 -5.721429 -1.271429,9.912500 -6.862500 -1.525000,11.560714 -8.003571 -1.778571,13.208929 -9.144643 -2.032143,14.857143 -10.285714 -2.285714,
0.023214 -0.016071 -0.001786,1.671429 -1.157143 -0.128571,3.319643 -2.298214 -0.255357,4.967857 -3.439286 -0.382143,6.616071 -4.580357 -0.508929,8.264286 -5.721429 -0.635714,9.912500 -6.862500 -0.762500,11.560714 -8.003571 -0.889286,13.208929 -9.144643 -1.016071,14.857143 -10.285714 -1.142857,
0.023214 -0.016071 -0.000000,1.671429 -1.157143 -0.000000,3.319643 -2.298214 -0.000000,4.967857 -3.439286 -0.000000,6.616071 -4.580357 -0.000000,8.264286 -5.721429 -0.000000,9.912500 -6.862500 -0.000000,11.560714 -8.003571 -0.000000,13.208929 -9.144643 -0.000000,14.857143 -10.285714 -0.000000,
0.023214 -0.016071 0.001786,1.671429 -1.157143 0.128571,3.319643 -2.298214 0.255357,4.967857 -3.439286 0.382143,6.616071 -4.580357 0.508929,8.264286 -5.721429 0.635714,9.912500 -6.862500 0.762500,11.560714 -8.003571 0.889286,13.208929 -9.144643 1.016071,14.857143 -10.285714 1.142857,
0.023214 -0.016071 0.003571,1.671429 -1.157143 0.257143,3.319643 -2.298214 0.510714,4.967857 -3.439286 0.764286,6.616071 -4.580357 1.017857,8.264286 -5.721429 1.271429,9.912500 -6.862500 1.525000,11.560714 -8.003571 1.778571,13.208929 -9.144643 2.032143,14.857143 -10.285714 2.285714,
0.023214 -0.016071 0.005357,1.648214 -1.141071 0.380357,3.273214 -2.266071 0.755357,4.898214 -3.391071 1.130357,6.523214 -4.516071 1.505357,8.148214 -5.641071 1.880357,9.773214 -6.766071 2.255357,11.398214 -7.891071 2.630357,13.023214 -9.016071 3.005357,14.648214 -10.141071 3.380357,
0.023214 -0.016071 0.007143,1.625000 -1.125000 0.500000,3.226786 -2.233929 0.992857,4.828571 -3.342857 1.485714,6.430357 -4.451786 1.978571,8.032143 -5.560714 2.471429,9.633929 -6.669643 2.964286,11.235714 -7.778571 3.457143,12.837500 -8.887500 3.950000,14.439286 -9.996429 4.442857,
0.023214 -0.016071 0.008929,1.601786 -1.108929 0.616071,3.180357 -2.201786 1.223214,4.758929 -3.294643 1.830357,6.337500 -4.387500 2.437500,7.916071 -5.480357 3.044643,9.494643 -6.573214 3.651786,11.073214 -7.666071 4.258929,12.651786 -8.758929 4.866071,14.230357 -9.851786 5.473214,
0.023214 -0.016071 0.010714,1.578571 -1.092857 0.728571,3.133929 -2.169643 1.446429,4.689286 -3.246429 2.164286,6.244643 -4.323214 2.882143,7.800000 -5.400000 3.600000,9.355357 -6.476786 4.317857,10.910714 -7.553571 5.035714,12.466071 -8.630357 5.753571,14.021429 -9.707143 6.471429,
0.023214 -0.016071 0.012500,1.532143 -1.060714 0.825000,3.041071 -2.105357 1.637500,4.550000 -3.150000 2.450000,6.058929 -4.194643 3.262500,7.567857 -5.239286 4.075000,9.076786 -6.283929 4.887500,10.585714 -7.328571 5.700000,12.094643 -8.373214 6.512500,13.603571 -9.417857 7.325000,
0.023214 -0.016071 0.014286,1.508929 -1.044643 0.928571,2.994643 -2.073214 1.842857,4.480357 -3.101786 2.757143,5.966071 -4.130357 3.671429,7.451786 -5.158929 4.585714,8.937500 -6.187500 5.500000,10.423214 -7.216071 6.414286,11.908929 -8.244643 7.328571,13.394643 -9.273214 8.242857,14.880357 -10.301786 9.157143,
0.023214 -0.016071 0.016071,1.462500 -1.012500 1.012500,2.901786 -2.008929 2.008929,4.341071 -3.005357 3.005357,5.780357 -4.001786 4.001786,7.219643 -4.998214 4.998214,8.658929 -5.994643 5.994643,10.098214 -6.991071 6.991071,11.537500 -7.987500 7.987500,12.976786 -8.983929 8.983929,14.416071 -9.980357 9.980357,
0.023214 -0.014286 -0.016071,1.508929 -0.928571 -1.044643,2.994643 -1.842857 -2.073214,4.480357 -2.757143 -3.101786,5.966071 -3.671429 -4.130357,7.451786 -4.585714 -5.158929,8.937500 -5.500000 -6.187500,10.423214 -6.414286 -7.216071,11.908929 -7.328571 -8.244643,13.394643 -8.242857 -9.273214,14.880357 -9.157143 -10.301786,
0.023214 -0.014286 -0.014286,1.532143 -0.942857 -0.942857,3.041071 -1.871429 -1.871429,4.550000 -2.800000 -2.800000,6.058929 -3.728571 -3.728571,7.567857 -4.657143 -4.657143,9.076786 -5.585714 -5.585714,10.585714 -6.514286 -6.514286,12.094643 -7.442857 -7.442857,13.603571 -8.371429 -8.371429,
0.023214 -0.014286 -0.012500,1.578571 -0.971429 -0.850000,3.133929 -1.928571 -1.687500,4.689286 -2.885714 -2.525000,6.244643 -3.842857 -3.362500,7.800000 -4.800000 -4.200000,9.355357 -5.757143 -5.037500,10.910714 -6.714286 -5.875000,12.466071 -7.671429 -6.712500,14.021429 -8.628571 -7.550000,
0.023214 -0.014286 -0.010714,1.625000 -1.000000 -0.750000,3.226786 -1.985714 -1.489286,4.828571 -2.971429 -2.228571,6.430357 -3.957143 -2.967857,8.032143 -4.942857 -3.707143,9.633929 -5.928571 -4.446429,11.235714 -6.914286 -5.185714,12.837500 -7.900000 -5.925000,14.439286 -8.885714 -6.664286,
0.023214 -0.014286 -0.008929,1.648214 -1.014286 -0.633929,3.273214 -2.014286 -1.258929,4.898214 -3.014286 -1.883929,6.523214 -4.014286 -2.508929,8.148214 -5.014286 -3.133929,9.773214 -6.014286 -3.758929,11.398214 -7.014286 -4.383929,13.023214 -8.014286 -5.008929,14.648214 -9.014286 -5.633929,
0.023214 -0.014286 -0.007143,1.671429 -1.028571 -0.514286,3.319643 -2.042857 -1.021429,4.967857 -3.057143 -1.528571,6.616071 -4.071429 -2.035714,8.264286 -5.085714 -2.542857,9.912500 -6.100000 -3.050000,11.560714 -7.114286 -3.557143,13.208929 -8.128571 -4.064286,14.857143 -9.142857 -4.571429,
0.023214 -0.014286 -0.005357,1.694643 -1.042857 -0.391071,3.366071 -2.071429 -0.776786,5.037500 -3.100000 -1.162500,6.708929 -4.128571 -1.548214,8.380357 -5.157143 -1.933929,10.051786 -6.185714 -2.319643,11.723214 -7.214286 -2.705357,13.394643 -8.242857 -3.091071,
0.023214 -0.014286 -0.003571,1.717857 -1.057143 -0.264286,3.412500 -2.100000 -0.525000,5.107143 -3.142857 -0.785714,6.801786 -4.185714 -1.046429,8.496429 -5.228571 -1.307143,10.191071 -6.271429 -1.567857,11.885714 -7.314286 -1.828571,13.580357 -8.357143 -2.089286,
0.023214 -0.014286 -0.001786,1.741071 -1.071429 -0.133929,3.458929 -2.128571 -0.266071,5.176786 -3.185714 -0.398214,6.894643 -4.242857 -0.530357,8.612500 -5.300000 -0.662500,10.330357 -6.357143 -0.794643,12.048214 -7.414286 -0.926786,13.766071 -8.471429 -1.058929,
0.023214 -0.014286 -0.000000,1.741071 -1.071429 -0.000000,3.458929 -2.128571 -0.000000,5.176786 -3.185714 -0.000000,6.894643 -4.242857 -0.000000,8.612500 -5.300000 -0.000000,10.330357 -6.357143 -0.000000,12.048214 -7.414286 -0.000000,13.766071 -8.471429 -0.000000,
0.023214 -0.014286 0.001786,1.741071 -1.071429 0.133929,3.458929 -2.128571 0.266071,5.176786 -3.185714 0.398214,6.894643 -4.242857 0.530357,8.612500 -5.300000 0.662500,10.330357 -6.357143 0.794643,12.048214 -7.414286 0.926786,13.766071 -8.471429 1.058929,
0.023214 -0.014286 0.003571,1.717857 -1.057143 0.264286,3.412500 -2.100000 0.525000,5.107143 -3.142857 0.785714,6.801786 -4.185714 1.046429,8.496429 -5.228571 1.307143,10.191071 -6.271429 1.567857,11.885714 -7.314286 1.828571,13.580357 -8.357143 2.089286,
0.023214 -0.014286 0.005357,1.694643 -1.042857 0.391071,3.366071 -2.071429 0.776786,5.037500 -3.100000 1.162500,6.708929 -4.128571 1.548214,8.380357 -5.157143 1.933929,10.051786 -6.185714 2.319643,11.723214 -7.214286 2.705357,13.394643 -8.242857 3.091071,
0.023214 -0.014286 0.007143,1.671429 -1.028571 0.514286,3.319643 -2.042857 1.021429,4.967857 -3.057143 1.528571,6.616071 -4.071429 2.035714,8.264286 -5.085714 2.542857,9.912500 -6.100000 3.050000,11.560714 -7.114286 3.557143,13.208929 -8.128571 4.064286,14.857143 -9.142857 4.571429,
0.023214 -0.014286 0.008929,1.648214 -1.014286 0.633929,3.273214 -2.014286 1.258929,4.898214 -3.014286 1.883929,6.523214 -4.014286 2.508929,8.148214 -5.014286 3.133929,9.773214 -6.014286 3.758929,11.398214 -7.014286 4.383929,13.023214 -8.014286 5.008929,14.648214 -9.014286 5.633929,
0.023214 -0.014286 0.010714,1.625000 -1.000000 0.750000,3.226786 -1.985714 1.489286,4.828571 -2.971429 2.228571,6.430357 -3.957143 2.967857,8.032143 -4.942857 3.707143,9.633929 -5.928571 4.446429,11.235714 -6.914286 5.185714,12.837500 -7.900000 5.925000,14.439286 -8.885714 6.664286,
0.023214 -0.014286 0.012500,1.578571 -0.971429 0.850000,3.133929 -1.928571 1.687500,4.689286 -2.885714 2.525000,6.244643 -3.842857 3.362500,7.800000 -4.800000 4.200000,9.355357 -5.757143 5.037500,10.910714 -6.714286 5.875000,12.466071 -7.671429 6.712500,14.021429 -8.628571 7.550000,
0.023214 -0.014286 0.014286,1.532143 -0.942857 0.942857,3.041071 -1.871429 1.871429,4.550000 -2.800000 2.800000,6.058929 -3.728571 3.728571,7.567857 -4.657143 4.657143,9.076786 -5.585714 5.585714,10.585714 -6.514286 6.514286,12.094643 -7.442857 7.442857,13.603571 -8.371429 8.371429,
0.023214 -0.014286 0.016071,1.508929 -0.928571 1.044643,2.994643 -1.842857 2.073214,4.480357 -2.757143 3.101786,5.966071 -3.671429 4.130357,7.451786 -4.585714 5.158929,8.937500 -5.500000 6.187500,10.423214 -6.414286 7.216071,11.908929 -7.328571 8.244643,13.394643 -8.242857 9.273214,14.880357 -9.157143 10.301786,
0.023214 -0.012500 -0.016071,1.532143 -0.825000 -1.060714,3.041071 -1.637500 -2.105357,4.550000 -2.450000 -3.150000,6.058929 -3.262500 -4.194643,7.567857 -4.075000 -5.239286,9.076786 -4.887500 -6.283929,10.585714 -5.700000 -7.328571,12.094643 -6.512500 -8.373214,13.603571 -7.325000 -9.417857,
0.023214 -0.012500 -0.014286,1.578571 -0.850000 -0.971429,3.133929 -1.687500 -1.928571,4.689286 -2.525000 -2.885714,6.244643 -3.362500 -3.842857,7.800000 -4.200000 -4.800000,9.355357 -5.037500 -5.757143,10.910714 -5.875000 -6.714286,12.466071 -6.712500 -7.671429,14.021429 -7.550000 -8.628571,
0.023214 -0.012500 -0.012500,1.625000 -0.875000 -0.875000,3.226786 -1.737500 -1.737500,4.828571 -2.600000 -2.600000,6.430357 -3.462500 -3.462500,8.032143 -4.325000 -4.325000,9.633929 -5.187500 -5.187500,11.235714 -6.050000 -6.050000,12.837500 -6.912500 -6.912500,14.439286 -7.775000 -7.775000,
0.023214 -0.012500 -0.010714,1.671429 -0.900000 -0.771429,3.319643 -1.787500 -1.532143,4.967857 -2.675000 -2.292857,6.616071 -3.562500 -3.053571,8.264286 -4.450000 -3.814286,9.912500 -5.337500 -4.575000,11.560714 -6.225000 -5.335714,13.208929 -7.112500 -6.096429,14.857143 -8.000000 -6.857143,
0.023214 -0.012500 -0.008929,1.694643 -0.912500 -0.651786,3.366071 -1.812500 -1.294643,5.037500 -2.712500 -1.937500,6.708929 -3.612500 -2.580357,8.380357 -4.512500 -3.223214,10.051786 -5.412500 -3.866071,11.723214 -6.312500 -4.508929,13.394643 -7.212500 -5.151786,
0.023214 -0.012500 -0.007143,1.741071 -0.937500 -0.535714,3.458929 -1.862500 -1.064286,5.176786 -2.787500 -1.592857,6.894643 -3.712500 -2.121429,8.612500 -4.637500 -2.650000,10.330357 -5.562500 -3.178571,12.048214 -6.487500 -3.707143,13.766071 -7.412500 -4.235714,
0.023214 -0.012500 -0.005357,1.764286 -0.950000 -0.407143,3.505357 -1.887500 -0.808929,5.246429 -2.825000 -1.210714,6.987500 -3.762500 -1.612500,8.728571 -4.700000 -2.014286,10.469643 -5.637500 -2.416071,12.210714 -6.575000 -2.817857,13.951786 -7.512500 -3.219643,
0.023214 -0.012500 -0.003571,1.787500 -0.962500 -0.275000,3.551786 -1.912500 -0.546429,5.316071 -2.862500 -0.817857,7.080357 -3.812500 -1.089286,8.844643 -4.762500 -1.360714,10.608929 -5.712500 -1.632143,12.373214 -6.662500 -1.903571,14.137500 -7.612500 -2.175000,
0.023214 -0.012500 -0.001786,1.787500 -0.962500 -0.137500,3.551786 -1.912500 -0.273214,5.316071 -2.862500 -0.408929,7.080357 -3.812500 -0.544643,8.844643 -4.762500 -0.680357,10.608929 -5.712500 -0.816071,12.373214 -6.662500 -0.951786,14.137500 -7.612500 -1.087500,
0.023214 -0.012500 -0.000000,1.787500 -0.962500 -0.000000,3.551786 -1.912500 -0.000000,5.316071 -2.862500 -0.000000,7.080357 -3.812500 -0.000000,8.844643 -4.762500 -0.000000,10.608929 -5.712500 -0.000000,12.373214 -6.662500 -0.000000,14.137500 -7.612500 -0.000000,
0.023214 -0.012500 0.001786,1.787500 -0.962500 0.137500,3.551786 -1.912500 0.273214,5.316071 -2.862500 0.408929,7.080357 -3.812500 0.544643,8.844643 -4.762500 0.680357,10.608929 -5.712500 0.816071,12.373214 -6.662500 0.951786,14.137500 -7.612500 1.087500,
0.023214 -0.012500 0.003571,1.787500 -0.962500 0.275000,3.551786 -1.912500 0.546429,5.316071 -2.862500 0.817857,7.080357 -3.812500 1.089286,8.844643 -4.762500 1.360714,10.608929 -5.712500 1.632143,12.373214 -6.662500 1.903571,14.137500 -7.612500 2.175000,
0.023214 -0.012500 0.005357,1.764286 -0.950000 0.407143,3.505357 -1.887500 0.808929,5.246429 -2.825000 1.210714,6.987500 -3.762500 1.612500,8.728571 -4.700000 2.014286,10.469643 -5.637500 2.416071,12.210714 -6.575000 2.817857,13.951786 -7.512500 3.219643,
0.023214 -0.012500 0.007143,1.741071 -0.937500 0.535714,3.458929 -1.862500 1.064286,5.176786 -2.787500 1.592857,6.894643 -3.712500 2.121429,8.612500 -4.637500 2.650000,10.330357 -5.562500 3.178571,12.048214 -6.487500 3.707143,13.766071 -7.412500 4.235714,
0.023214 -0.012500 0.008929,1.694643 -0.912500 0.651786,3.366071 -1.812500 1.294643,5.037500 -2.712500 1.937500,6.708929 -3.612500 2.580357,8.380357 -4.512500 3.223214,10.051786 -5.412500 3.866071,11.723214 -6.312500 4.508929,13.394643 -7.212500 5.151786,
0.023214 -0.012500 0.010714,1.671429 -0.900000 0.771429,3.319643 -1.787500 1.532143,4.967857 -2.675000 2.292857,6.616071 -3.562500 3.053571,8.264286 -4.450000 3.814286,9.912500 -5.337500 4.575000,11.560714 -6.225000 5.335714,13.208929 -7.112500 6.096429,14.857143 -8.000000 6.857143,
0.023214 -0.012500 0.012500,1.625000 -0.875000 0.875000,3.226786 -1.737500 1.737500,4.828571 -2.600000 2.600000,6.430357 -3.462500 3.462500,8.032143 -4.325000 4.325000,9.633929 -5.187500 5.187500,11.235714 -6.050000 6.050000,12.837500 -6.912500 6.912500,14.439286 -7.775000 7.775000,
0.023214 -0.012500 0.014286,1.578571 -0.850000 0.971429,3.133929 -1.687500 1.928571,4.689286 -2.525000 2.885714,6.244643 -3.362500 3.842857,7.800000 -4.200000 4.800000,9.355357 -5.037500 5.757143,10.910714 -5.875000 6.714286,12.466071 -6.712500 7.671429,14.021429 -7.550000 8.628571,
0.023214 -0.012500 0.016071,1.532143 -0.825000 1.060714,3.041071 -1.637500 2.105357,4.550000 -2.450000 3.150000,6.058929 -3.262500 4.194643,7.567857 -4.075000 5.239286,9.076786 -4.887500 6.283929,10.585714 -5.700000 7.328571,12.094643 -6.512500 8.373214,13.603571 -7.325000 9.417857,
0.023214 -0.010714 -0.016071,1.578571 -0.728571 -1.092857,3.133929 -1.446429 -2.169643,4.689286 -2.164286 -3.246429,6.244643 -2.882143 -4.323214,7.800000 -3.600000 -5.400000,9.355357 -4.317857 -6.476786,10.910714 -5.035714 -7.553571,12.466071 -5.753571 -8.630357,14.021429 -6.471429 -9.707143,
0.023214 -0.010714 -0.014286,1.625000 -0.750000 -1.000000,3.226786 -1.489286 -1.985714,4.828571 -2.228571 -2.971429,6.430357 -2.967857 -3.957143,8.032143 -3.707143 -4.942857,9.633929 -4.446429 -5.928571,11.235714 -5.185714 -6.914286,12.837500 -5.925000 -7.900000,14.439286 -6.664286 -8.885714,
0.023214 -0.010714 -0.012500,1.671429 -0.771429 -0.900000,3.319643 -1.532143 -1.787500,4.967857 -2.292857 -2.675000,6.616071 -3.053571 -3.562500,8.264286 -3.814286 -4.450000,9.912500 -4.575000 -5.337500,11.560714 -5.335714 -6.225000,13.208929 -6.096429 -7.112500,14.857143 -6.857143 -8.000000,
0.023214 -0.010714 -0.010714,1.717857 -0.792857 -0.792857,3.412500 -1.575000 -1.575000,5.107143 -2.357143 -2.357143,6.801786 -3.139286 -3.139286,8.496429 -3.921429 -3.921429,10.191071 -4.703571 -4.703571,11.885714 -5.485714 -5.485714,13.580357 -6.267857 -6.267857,
0.023214 -0.010714 -0.008929,1.741071 -0.803571 -0.669643,3.458929 -1.596429 -1.330357,5.176786 -2.389286 -1.991071,6.894643 -3.182143 -2.651786,8.612500 -3.975000 -3.312500,10.330357 -4.767857 -3.973214,12.048214 -5.560714 -4.633929,13.766071 -6.353571 -5.294643,
0.023214 -0.010714 -0.007143,1.787500 -0.825000 -0.550000,3.551786 -1.639286 -1.092857,5.316071 -2.453571 -1.635714,7.080357 -3.267857 -2.178571,8.844643 -4.082143 -2.721429,10.608929 -4.896429 -3.264286,12.373214 -5.710714 -3.807143,14.137500 -6.525000 -4.350000,
0.023214 -0.010714 -0.005357,1.810714 -0.835714 -0.417857,3.598214 -1.660714 -0.830357,5.385714 -2.485714 -1.242857,7.173214 -3.310714 -1.655357,8.960714 -4.135714 -2.067857,10.748214 -4.960714 -2.480357,12.535714 -5.785714 -2.892857,14.323214 -6.610714 -3.305357,
0.023214 -0.010714 -0.003571,1.833929 -0.846429 -0.282143,3.644643 -1.682143 -0.560714,5.455357 -2.517857 -0.839286,7.266071 -3.353571 -1.117857,9.076786 -4.189286 -1.396429,10.887500 -5.025000 -1.675000,12.698214 -5.860714 -1.953571,14.508929 -6.696429 -2.232143,
0.023214 -0.010714 -0.001786,1.857143 -0.857143 -0.142857,3.691071 -1.703571 -0.283929,5.525000 -2.550000 -0.425000,7.358929 -3.396429 -0.566071,9.192857 -4.242857 -0.707143,11.026786 -5.089286 -0.848214,12.860714 -5.935714 -0.989286,14.694643 -6.782143 -1.130357,
0.023214 -0.010714 -0.000000,1.857143 -0.857143 -0.000000,3.691071 -1.703571 -0.000000,5.525000 -2.550000 -0.000000,7.358929 -3.396429 -0.000000,9.192857 -4.242857 -0.000000,11.026786 -5.089286 -0.000000,12.860714 -5.935714 -0.000000,14.694643 -6.782143 -0.000000,
0.023214 -0.010714 0.001786,1.857143 -0.857143 0.142857,3.691071 -1.703571 0.283929,5.525000 -2.550000 0.425000,7.358929 -3.396429 0.566071,9.192857 -4.242857 0.707143,11.026786 -5.089286 0.848214,12.860714 -5.935714 0.989286,14.694643 -6.782143 1.130357,
0.023214 -0.010714 0.003571,1.833929 -0.846429 0.282143,3.644643 -1.682143 0.560714,5.455357 -2.517857 0.839286,7.266071 -3.353571 1.117857,9.076786 -4.189286 1.396429,10.887500 -5.025000 1.675000,12.698214 -5.860714 1.953571,14.508929 -6.696429 2.232143,
0.023214 -0.010714 0.005357,1.810714 -0.835714 0.417857,3.598214 -1.660714 0.830357,5.385714 -2.485714 1.242857,7.173214 -3.310714 1.655357,8.960714 -4.135714 2.067857,10.748214 -4.960714 2.480357,12.535714 -5.785714 2.892857,14.323214 -6.610714 3.305357,
0.023214 -0.010714 0.007143,1.787500 -0.825000 0.550000,3.551786 -1.639286 1.092857,5.316071 -2.453571 1.635714,7.080357 -3.267857 2.178571,8.844643 -4.082143 2.721429,10.608929 -4.896429 3.264286,12.373214 -5.710714 3.807143,14.137500 -6.525000 4.350000,
0.023214 -0.010714 0.008929,1.741071 -0.803571 0.669643,3.458929 -1.596429 1.330357,5.176786 -2.389286 1.991071,6.894643 -3.182143 2.651786,8.612500 -3.975000 3.312500,10.330357 -4.767857 3.973214,12.048214 -5.560714 4.633929,13.766071 -6.353571 5.294643,
0.023214 -0.010714 0.010714,1.717857 -0.792857 0.792857,3.412500 -1.575000 1.575000,5.107143 -2.357143 2.357143,6.801786 -3.139286 3.139286,8.496429 -3.921429 3.921429,10.191071 -4.703571 4.703571,11.885714 -5.485714 5.485714,13.580357 -6.267857 6.267857,
0.023214 -0.010714 0.012500,1.671429 -0.771429 0.900000,3.319643 -1.532143 1.787500,4.967857 -2.292857 2.675000,6.616071 -3.053571 3.562500,8.264286 -3.814286 4.450000,9.912500 -4.575000 5.337500,11.560714 -5.335714 6.225000,13.208929 -6.096429 7.112500,14.857143 -6.857143 8.000000,
0.023214 -0.010714 0.014286,1.625000 -0.750000 1.000000,3.226786 -1.489286 1.985714,4.828571 -2.228571 2.971429,6.430357 -2.967857 3.957143,8.032143 -3.707143 4.942857,9.633929 -4.446429 5.928571,11.235714 -5.185714 6.914286,12.837500 -5.925000 7.900000,14.439286 -6.664286 8.885714,
0.023214 -0.010714 0.016071,1.578571 -0.728571 1.092857,3.133929 -1.446429 2.169643,4.689286 -2.164286 3.246429,6.244643 -2.882143 4.323214,7.800000 -3.600000 5.400000,9.355357 -4.317857 6.476786,10.910714 -5.035714 7.553571,12.466071 -5.753571 8.630357,14.021429 -6.471429 9.707143,
0.023214 -0.008929 -0.016071,1.601786 -0.616071 -1.108929,3.180357 -1.223214 -2.201786,4.758929 -1.830357 -3.294643,6.337500 -2.437500 -4.387500,7.916071 -3.044643 -5.480357,9.494643 -3.651786 -6.573214,11.073214 -4.258929 -7.666071,12.651786 -4.866071 -8.758929,14.230357 -5.473214 -9.851786,
0.023214 -0.008929 -0.014286,1.648214 -0.633929 -1.014286,3.273214 -1.258929 -2.014286,4.898214 -1.883929 -3.014286,6.523214 -2.508929 -4.014286,8.148214 -3.133929 -5.014286,9.773214 -3.758929 -6.014286,11.398214 -4.383929 -7.014286,13.023214 -5.008929 -8.014286,14.648214 -5.633929 -9.014286,
0.023214 -0.008929 -0.012500,1.694643 -0.651786 -0.912500,3.366071 -1.294643 -1.812500,5.037500 -1.937500 -2.712500,6.708929 -2.580357 -3.612500,8.380357 -3.223214 -4.512500,10.051786 -3.866071 -5.412500,11.723214 -4.508929 -6.312500,13.394643 -5.151786 -7.212500,
0.023214 -0.008929 -0.010714,1.741071 -0.669643 -0.803571,3.458929 -1.330357 -1.596429,5.176786 -1.991071 -2.389286,6.894643 -2.651786 -3.182143,8.612500 -3.312500 -3.975000,10.330357 -3.973214 -4.767857,12.048214 -4.633929 -5.560714,13.766071 -5.294643 -6.353571,
0.023214 -0.008929 -0.008929,1.787500 -0.687500 -0.687500,3.551786 -1.366071 -1.366071,5.316071 -2.044643 -2.044643,7.080357 -2.723214 -2.723214,8.844643 -3.401786 -3.401786,10.608929 -4.080357 -4.080357,12.373214 -4.758929 -4.758929,14.137500 -5.437500 -5.437500,
